id,original_title,title,runtime
10895,Pinocchio,Pinocchio,88.0
114,Pretty Woman,Pretty Woman,119.0
41043,Окно в Париж,Window to Paris,87.0
576,The Wild Bunch,The Wild Bunch,145.0
15477,Love and a .45,Love and a .45,101.0
59146,The Wooden Man's Bride,The Wooden Man's Bride,113.0
124472,A Great Day in Harlem,A Great Day in Harlem,60.0
30528,Bye Bye Love,Bye Bye Love,106.0
7300,One Fine Day,One Fine Day,108.0
10824,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh,93.0
261246,Century,Century,112.0
275,Fargo,Fargo,98.0
25059,Homeward Bound II: Lost in San Francisco,Homeward Bound II: Lost in San Francisco,89.0
11827,Heavy Metal,Heavy Metal,90.0
8766,Hellraiser: Bloodline,Hellraiser: Bloodline,86.0
23570,The Pallbearer,The Pallbearer,97.0
47333,Jane Eyre,Jane Eyre,112.0
54850,Loaded,Loaded,91.0
51242,Pane e cioccolata,Bread and Chocolate,100.0
10112,The Aristocats,The Aristocats,78.0
4307,La flor de mi secreto,The Flower of My Secret,107.0
46029,Two Much,Two Much,118.0
32308,Ed,Ed,94.0
88893,Schrei aus Stein,Scream of Stone,105.0
52873,Ma saison préférée,My Favorite Season,127.0
123505,A Modern Affair,A Modern Affair,90.0
340210,Condition Red,Condition Red,83.0
44281,Asfour Stah,Halfaouine: Boy of the Terraces,98.0
28121,A Thin Line Between Love and Hate,A Thin Line Between Love and Hate,108.0
12520,The Last Supper,The Last Supper,92.0
1592,Primal Fear,Primal Fear,129.0
166901,Rude,Rude,89.0
36447,Carried Away,Carried Away,109.0
19042,All Dogs Go to Heaven 2,All Dogs Go to Heaven 2,82.0
38884,Land and Freedom,Land and Freedom,109.0
47449,Denise Calls Up,Denise Calls Up,80.0
36259,Theodore Rex,Theodore Rex,92.0
41852,A Family Thing,A Family Thing,109.0
40926,Frisk,Frisk,88.0
9099,Sgt. Bilko,Sgt. Bilko,90.0
2021,Jack & Sarah,Jack & Sarah,110.0
61752,Girl 6,Girl 6,108.0
10988,Diabolique,Diabolique,107.0
11479,Un indien dans la ville,"Little Indian, Big City",90.0
398959,Roula - Dunkle Geheimnisse,Roula,97.0
287305,Peanuts – Die Bank zahlt alles,Peanuts – Die Bank zahlt alles,
339428,Happy Weekend,Happy Weekend,
12652,Nelly & Monsieur Arnaud,Nelly and Monsieur Arnaud,106.0
10684,Courage Under Fire,Courage Under Fire,117.0
954,Mission: Impossible,Mission: Impossible,110.0
68445,Á köldum klaka,Cold Fever,85.0
18989,Moll Flanders,Moll Flanders,123.0
10801,Das Superweib,The Superwife,86.0
54285,삼공일 삼공이,"301, 302",100.0
8840,DragonHeart,DragonHeart,103.0
278978,Und keiner weint mir nach,Und keiner weint mir nach,
124625,My Mother's Courage,My Mother's Courage,93.0
11107,Eddie,Eddie,100.0
16417,Yankee Zulu,Yankee Zulu,100.0
70934,Billy's Holiday,Billy's Holiday,92.0
10363,Plein soleil,Purple Noon,115.0
161070,August,August,94.0
10539,James and the Giant Peach,James and the Giant Peach,79.0
10543,Fear,Fear,97.0
18414,Kids in the Hall: Brain Candy,Kids in the Hall: Brain Candy,89.0
47502,Faithful,Faithful,91.0
11902,Podzemlje,Underground,170.0
27098,Lust och fägring stor,All Things Fair,130.0
25087,Bloodsport II,Bloodsport II,90.0
5801,পথের পাঁচালী,Pather Panchali,125.0
896,অপুর সংসার,The World of Apu,117.0
3065,Mystery Science Theater 3000: The Movie,Mystery Science Theater 3000: The Movie,73.0
318177,Tarantella,Tarantella,100.0
2300,Space Jam,Space Jam,88.0
8069,Barbarella,Barbarella,98.0
288173,Hostile Intentions,Hostile Intentions,90.0
187851,They Bite,They Bite,98.0
27768,Some Folks Call It a Sling Blade,Some Folks Call It a Sling Blade,25.0
221917,The Run of the Country,The Run of the Country,0.0
8072,"Alphaville, une étrange aventure de Lemmy Caution",Alphaville,100.0
35797,Coup de torchon,Coup de Torchon,128.0
88030,Tigrero: A Film That Was Never Made,Tigrero: A Film That Was Never Made,75.0
185191,L'oeil de Vichy,The Eye of Vichy,110.0
83857,Windows,Windows,96.0
33245,It's My Party,It's My Party,110.0
124460,Country Life,Country Life,118.0
27281,Operation Dumbo Drop,Operation Dumbo Drop,107.0
105045,Das Versprechen,The Promise,115.0
40001,Mrs. Winterbourne,Mrs. Winterbourne,105.0
29621,Solo,Solo,94.0
117730,Etz Hadomim Tafus,Under The Domim Tree,0.0
20762,The Substitute,The Substitute,114.0
37144,True Crime,True Crime,94.0
48260,Butterfly Kiss,Butterfly Kiss,88.0
12656,Feeling Minnesota,Feeling Minnesota,99.0
38867,Delta of Venus,Delta of Venus,99.0
277270,To Cross the Rubicon,To Cross the Rubicon,0.0
25969,Angus,Angus,90.0
44103,Daens,Priest Daens,138.0
753,Faces,Faces,130.0
43634,Boys,Boys,86.0
9103,The Quest,The Quest,95.0
90214,Cosi,Cosi,102.0
29649,Sunset Park,Sunset Park,99.0
10990,Mulholland Falls,Mulholland Falls,107.0
8866,The Truth About Cats & Dogs,The Truth About Cats & Dogs,93.0
12233,Oliver & Company,Oliver & Company,74.0
23449,Celtic Pride,Celtic Pride,91.0
36355,Flipper,Flipper,95.0
37667,Captives,Captives,100.0
90148,Of Love and Shadows,Of Love and Shadows,103.0
922,Dead Man,Dead Man,121.0
11876,Le Hussard sur le toit,The Horseman on the Roof,135.0
52633,Switchblade Sisters,Switchblade Sisters,91.0
62364,Boca a boca,Mouth to Mouth,106.0
11687,Les visiteurs,The Visitors,107.0
9304,Multiplicity,Multiplicity,117.0
73183,"The Haunted World of Edward D. Wood, Jr.","The Haunted World of Edward D. Wood, Jr.",112.0
131232,Due Amici,Two Friends,86.0
9100,The Craft,The Craft,101.0
20759,The Great White Hype,The Great White Hype,91.0
46063,Last Dance,Last Dance,103.0
365371,War Stories Our Mother Never Told Us,War Stories Our Mother Never Told Us,95.0
32513,Cold Comfort Farm,Cold Comfort Farm,95.0
40651,"Institute Benjamenta, or This Dream People Call Human Life","Institute Benjamenta, or This Dream People Call Human Life",104.0
36915,Heaven's Prisoners,Heaven's Prisoners,132.0
40507,Original Gangstas,Original Gangstas,99.0
9802,The Rock,The Rock,136.0
25697,Getting Away with Murder,Getting Away with Murder,91.0
21588,Dellamorte Dellamore,Cemetery Man,105.0
664,Twister,Twister,113.0
11867,Barb Wire,Barb Wire,98.0
47119,Le garçu,Le Garçu,102.0
314352,Honigmond,Honeymoon,92.0
9323,GHOST IN THE SHELL,Ghost in the Shell,83.0
10280,Thinner,Thinner,92.0
10535,Spy Hard,Spy Hard,81.0
124613,Brothers in Trouble,Brothers in Trouble,102.0
532,A Close Shave,A Close Shave,30.0
26744,Force of Evil,Force of Evil,78.0
16299,The Stupids,The Stupids,94.0
10547,The Arrival,The Arrival,115.0
245268,The Man from Down Under,The Man from Down Under,103.0
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,95.0
55613,Careful,Careful,100.0
215107,Vermont Is for Lovers,Vermont Is for Lovers,88.0
41007,A Month by the Lake,A Month by the Lake,92.0
35645,Gold Diggers: The Secret of Bear Mountain,Gold Diggers: The Secret of Bear Mountain,94.0
110465,Kim,Kim,113.0
255546,Carmen Miranda: Bananas Is My Business,Carmen Miranda: Bananas Is My Business,91.0
40751,東邪西毒,Ashes of Time,100.0
275096,Khomreh,The Jar,86.0
85778,Maya Lin: A Strong Clear Vision,Maya Lin: A Strong Clear Vision,105.0
11101,Stalingrad,Stalingrad,134.0
9826,The Phantom,The Phantom,100.0
9879,Striptease,Striptease,115.0
63564,The Last of the High Kings,The Last of the High Kings,102.0
22621,Heavy,Heavy,105.0
7095,Jack,Jack,113.0
26890,I Shot Andy Warhol,I Shot Andy Warhol,103.0
46732,The Grass Harp,The Grass Harp,107.0
124633,Tuđa Amerika,Someone Else's America,96.0
202425,La vie est belle,Life is Rosy,80.0
196940,Quartier Mozart,Quartier Mozart,80.0
77771,Touki-Bouki,Touki Bouki,85.0
181083,Wend Kuuni,God's Gift,75.0
41225,Histoires extraordinaires,Spirits of the Dead,121.0
188589,Babyfever,Babyfever,109.0
87190,Pharaoh's  Army,Pharaoh's  Army,90.0
627,Trainspotting,Trainspotting,93.0
32872,Til There Was You,Til There Was You,113.0
602,Independence Day,Independence Day,145.0
14553,Stealing Beauty,Stealing Beauty,116.0
9566,The Fan,The Fan,116.0
10545,The Hunchback of Notre Dame,The Hunchback of Notre Dame,91.0
9894,The Cable Guy,The Cable Guy,96.0
11543,Kingpin,Kingpin,113.0
9268,Eraser,Eraser,115.0
52059,The Gate of Heavenly Peace,The Gate of Heavenly Peace,180.0
9327,The Nutty Professor,The Nutty Professor,95.0
123763,"Yo, la peor de todas","I, the Worst of All",105.0
81949,Un été inoubliable,An Unforgettable Summer,82.0
42005,"Hol volt, hol nem volt",A Hungarian Fairy Tale,97.0
124306,En compagnie d'Antonin Artaud,My Life and Times With Antonin Artaud,90.0
183955,Sibak,Midnight Dancers,100.0
44535,Somebody to Love,Somebody to Love,102.0
44495,A Very Natural Thing,A Very Natural Thing,80.0
78285,La vieille qui marchait dans la mer,The Old Lady Who Walked in the Sea,0.0
11228,Daylight,Daylight,115.0
10779,The Frighteners,The Frighteners,110.0
26748,Lone Star,Lone Star,135.0
38223,Harriet the Spy,Harriet the Spy,100.0
9294,Phenomenon,Phenomenon,123.0
49963,Walking and Talking,Walking and Talking,86.0
11363,She's the One,She's the One,96.0
1645,A Time to Kill,A Time to Kill,149.0
31546,American Buffalo,American Buffalo,88.0
77056,Les Rendez-vous de Paris,Rendezvous in Paris,94.0
36344,Alaska,Alaska,109.0
18550,Fled,Fled,98.0
11511,Kazaam,Kazaam,93.0
172198,Bűvös vadász,Magic Hunter,106.0
34170,Larger Than Life,Larger Than Life,93.0
281085,A Boy Called Hate,A Boy Called Hate,0.0
109478,Power 98,Power 98,89.0
124645,Two Deaths,Two Deaths,102.0
12606,A Very Brady Sequel,A Very Brady Sequel,90.0
69895,Stefano Quantestorie,Stefano Quantestorie,82.0
35206,La mort en ce jardin,Death in the Garden,104.0
151489,Hedd Wyn,Hedd Wyn,123.0
4837,La Collectionneuse,La Collectionneuse,89.0
12632,Kaspar Hauser,Kaspar Hauser,139.0
9098,Echte Kerle,Regular Guys,100.0
282919,Diebinnen,Diebinnen,
124614,O Convento,The Convent,91.0
18975,The Adventures of Pinocchio,The Adventures of Pinocchio,90.0
11962,Joe's Apartment,Joe's Apartment,78.0
2925,The First Wives Club,The First Wives Club,102.0
28628,Stonewall,Stonewall,99.0
3595,Ransom,Ransom,117.0
9308,High School High,High School High,86.0
92381,Phat Beach,Phat Beach,89.0
18555,Foxfire,Foxfire,102.0
12123,Chain Reaction,Chain Reaction,107.0
10830,Matilda,Matilda,98.0
3573,Emma,Emma,121.0
10546,The Crow: City of Angels,The Crow: City of Angels,84.0
18862,House Arrest,House Arrest,108.0
31417,Les Yeux sans visage,Eyes Without a Face,90.0
9431,Bordello of Blood,Bordello of Blood,87.0
124619,Lotto Land,Lotto Land,87.0
297645,The Story of Xinghua,The Story of Xinghua,90.0
48144,天國逆子,The Day the Sun Turned Cold,99.0
46986,Flirt,Flirt,85.0
144982,The Big Squeeze,The Big Squeeze,98.0
47907,The Spitfire Grill,The Spitfire Grill,117.0
10061,Escape from L.A.,Escape from L.A.,97.0
36266,Xích lô,Cyclo,123.0
549,Basquiat,Basquiat,108.0
10478,Tin Cup,Tin Cup,135.0
66634,Dingo,Dingo,109.0
116690,楢山節考,The Ballad of Narayama,98.0
213917,Un week-end sur deux,Every Other Weekend,104.0
145925,Mille bolle blu,Mille bolle blu,0.0
100914,Wuya yu maque,Crows and Sparrows,113.0
238,The Godfather,The Godfather,175.0
159,Der bewegte Mann,Maybe... Maybe Not,90.0
11134,警察故事 III：超級警察,Police Story 3: Supercop,95.0
88224,Manny & Lo,Manny & Lo,88.0
132641,Tsuma,Wife,89.0
42758,Small Faces,Small Faces,108.0
9303,Bound,Bound,108.0
23945,Carpool,Carpool,89.0
37820,Death in Brunswick,Death in Brunswick,109.0
22479,Kansas City,Kansas City,116.0
9054,Gone Fishin',Gone Fishin',94.0
241058,Lover's Knot,Lover's Knot,82.0
11985,愛情萬歲,Vive L'Amour,118.0
10232,Schatten der Engel,Shadow of Angels,101.0
59569,Killer: A Journal of Murder,Killer: A Journal of Murder,91.0
410921,Nothing to Lose,Nothing to Lose,0.0
38955,超级计划,Project S,104.0
110513,Girls Town,Girls Town,90.0
114089,Bye-Bye,Bye-Bye,104.0
11015,The Relic,The Relic,110.0
9306,The Island of Dr. Moreau,The Island of Dr. Moreau,96.0
12559,First Kid,First Kid,101.0
58770,The Trigger Effect,The Trigger Effect,94.0
124851,Sweet Nothing,Sweet Nothing,89.0
3587,Bogus,Bogus,110.0
10723,Bulletproof,Bulletproof,84.0
56077,Talk of Angels,Talk of Angels,96.0
19004,The Land Before Time III: The Time of the Great Giving,The Land Before Time III: The Time of the Great Giving,71.0
101230,06,1-900,0.0
253632,Baton Rouge,Baton Rouge,
10987,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,88.0
44705,Twelfth Night,Twelfth Night,134.0
20318,Mother Night,Mother Night,114.0
43596,Liebelei,Liebelei,88.0
79782,Wenecja,Venice,110.0
26933,Les Roseaux Sauvages,Wild Reeds,115.0
27854,For Whom the Bell Tolls,For Whom the Bell Tolls,170.0
981,The Philadelphia Story,The Philadelphia Story,112.0
872,Singin' in the Rain,Singin' in the Rain,103.0
2769,An American in Paris,An American in Paris,113.0
13320,Funny Face,Funny Face,103.0
164,Breakfast at Tiffany's,Breakfast at Tiffany's,110.0
426,Vertigo,Vertigo,128.0
567,Rear Window,Rear Window,112.0
3078,It Happened One Night,It Happened One Night,105.0
13528,Gaslight,Gaslight,114.0
28288,The Gay Divorcee,The Gay Divorcee,107.0
213,North by Northwest,North by Northwest,136.0
284,The Apartment,The Apartment,125.0
239,Some Like It Hot,Some Like It Hot,122.0
4808,Charade,Charade,113.0
289,Casablanca,Casablanca,102.0
963,The Maltese Falcon,The Maltese Falcon,100.0
11113,My Fair Lady,My Fair Lady,170.0
6620,Sabrina,Sabrina,113.0
804,Roman Holiday,Roman Holiday,119.0
26531,The Little Princess,The Little Princess,93.0
909,Meet Me in St. Louis,Meet Me in St. Louis,113.0
630,The Wizard of Oz,The Wizard of Oz,102.0
770,Gone with the Wind,Gone with the Wind,238.0
31044,My Favorite Year,My Favorite Year,92.0
599,Sunset Boulevard,Sunset Boulevard,110.0
15,Citizen Kane,Citizen Kane,119.0
62,2001: A Space Odyssey,2001: A Space Odyssey,149.0
121357,Golden Earrings,Golden Earrings,95.0
705,All About Eve,All About Eve,138.0
22490,The Women,The Women,133.0
223,Rebecca,Rebecca,130.0
25670,Foreign Correspondent,Foreign Correspondent,120.0
303,Notorious,Notorious,102.0
4174,Spellbound,Spellbound,111.0
8356,An Affair to Remember,An Affair to Remember,111.0
381,To Catch a Thief,To Catch a Thief,106.0
20758,Father of the Bride,Father of the Bride,92.0
29376,The Band Wagon,The Band Wagon,112.0
1859,Ninotchka,Ninotchka,110.0
18299,Love in the Afternoon,Love in the Afternoon,130.0
17281,Gigi,Gigi,116.0
64382,The Reluctant Debutante,The Reluctant Debutante,94.0
10907,The Adventures of Robin Hood,The Adventures of Robin Hood,102.0
32093,The Mark of Zorro,The Mark of Zorro,94.0
1939,Laura,Laura,88.0
22292,The Ghost and Mrs. Muir,The Ghost and Mrs. Muir,104.0
3598,Lost Horizon,Lost Horizon,97.0
3080,Top Hat,Top Hat,101.0
198,To Be or Not to Be,To Be or Not to Be,99.0
13562,My Man Godfrey,My Man Godfrey,94.0
1712,Giant,Giant,201.0
220,East of Eden,East of Eden,115.0
3529,The Thin Man,The Thin Man,93.0
3085,His Girl Friday,His Girl Friday,92.0
2897,Around the World in Eighty Days,Around the World in Eighty Days,167.0
1585,It's a Wonderful Life,It's a Wonderful Life,130.0
3083,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,129.0
900,Bringing Up Baby,Bringing Up Baby,102.0
43795,Penny Serenade,Penny Serenade,119.0
85638,The Scarlet Letter,The Scarlet Letter,115.0
50001,Lady of Burlesque,Lady of Burlesque,91.0
43905,Of Human Bondage,Of Human Bondage,83.0
22688,Angel on My Shoulder,Angel on My Shoulder,100.0
23114,Little Lord Fauntleroy,Little Lord Fauntleroy,102.0
26378,They Made Me a Criminal,They Made Me a Criminal,92.0
40206,The Inspector General,The Inspector General,101.0
22356,Angel and the Badman,Angel and the Badman,100.0
260,The 39 Steps,The 39 Steps,86.0
43488,A Walk in the Sun,A Walk in the Sun,117.0
22613,The Outlaw,The Outlaw,116.0
10331,Night of the Living Dead,Night of the Living Dead,96.0
488,The African Queen,The African Queen,105.0
22733,Beat the Devil,Beat the Devil,89.0
261,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,108.0
57575,The Last Time I Saw Paris,The Last Time I Saw Paris,116.0
32574,Meet John Doe,Meet John Doe,122.0
22657,Algiers,Algiers,96.0
76464,Something to Sing About,Something to Sing About,93.0
22649,A Farewell to Arms,A Farewell to Arms,89.0
176841,Moonlight Murder,Moonlight Murder,65.0
125587,Nothing Personal,Nothing Personal,83.0
39448,Huang jia shi jie,"Yes, Madam",93.0
52855,Dangerous Ground,Dangerous Ground,95.0
39940,Picnic,Picnic,115.0
172868,Madagascar Skin,Madagascar Skin,96.0
85328,The Pompatus of Love,The Pompatus of Love,99.0
124632,Small Wonders,Small Wonders,77.0
11076,Fly Away Home,Fly Away Home,107.0
63945,Bliss,Bliss,103.0
58985,Grace of My Heart,Grace of My Heart,116.0
890,Schlafes Bruder,Brother of Sleep,127.0
10861,Maximum Risk,Maximum Risk,100.0
1770,Michael Collins,Michael Collins,132.0
44465,The Rich Man's Wife,The Rich Man's Wife,94.0
2033,Infinity,Infinity,119.0
18203,Big Night,Big Night,107.0
9333,Last Man Standing,Last Man Standing,101.0
47260,Caught,Caught,110.0
9400,Set It Off,Set It Off,118.0
9401,2 Days in the Valley,2 Days in the Valley,104.0
12241,Curdled,Curdled,88.0
25739,L'associé,L'associé,94.0
161806,Ed's Next Move,Ed's Next Move,88.0
11306,Extreme Measures,Extreme Measures,118.0
9625,The Glimmer Man,The Glimmer Man,92.0
10680,D3: The Mighty Ducks,D3: The Mighty Ducks,104.0
6346,The Chamber,The Chamber,113.0
18660,The Apple Dumpling Gang,The Apple Dumpling Gang,100.0
35115,"Davy Crockett, King of the Wild Frontier","Davy Crockett, King of the Wild Frontier",93.0
14821,Escape to Witch Mountain,Escape to Witch Mountain,97.0
14136,The Love Bug,The Love Bug,107.0
10869,Herbie Rides Again,Herbie Rides Again,88.0
22660,Old Yeller,Old Yeller,83.0
19186,The Parent Trap,The Parent Trap,129.0
31102,Pollyanna,Pollyanna,134.0
6878,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey,84.0
15944,The Shaggy Dog,The Shaggy Dog,104.0
18444,Swiss Family Robinson,Swiss Family Robinson,126.0
20723,That Darn Cat!,That Darn Cat!,112.0
173,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",127.0
864,Cool Runnings,Cool Runnings,98.0
24795,Angels in the Outfield,Angels in the Outfield,102.0
11224,Cinderella,Cinderella,74.0
81310,Winnie the Pooh and the Blustery Day,Winnie the Pooh and the Blustery Day,25.0
15947,The Three Caballeros,The Three Caballeros,71.0
9078,The Sword in the Stone,The Sword in the Stone,79.0
29682,So Dear to My Heart,So Dear to My Heart,79.0
8367,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,143.0
433,Mary Poppins,Mary Poppins,139.0
11360,Dumbo,Dumbo,64.0
11114,Pete's Dragon,Pete's Dragon,128.0
12335,Bedknobs and Broomsticks,Bedknobs and Broomsticks,117.0
12092,Alice in Wonderland,Alice in Wonderland,75.0
10948,The Fox and the Hound,The Fox and the Hound,82.0
11229,Freeway,Freeway,110.0
15121,The Sound of Music,The Sound of Music,174.0
562,Die Hard,Die Hard,131.0
10163,The Lawnmower Man,The Lawnmower Man,108.0
48862,Unhook the Stars,Unhook the Stars,103.0
117036,Synthetic Pleasures,Synthetic Pleasures,85.0
47199,The Secret Agent,The Secret Agent,95.0
11159,Secrets & Lies,Secrets & Lies,142.0
9591,That Thing You Do!,That Thing You Do!,108.0
30500,To Gillian on Her 37th Birthday,To Gillian on Her 37th Birthday,93.0
41843,Surviving Picasso,Surviving Picasso,125.0
55058,Love Is All There Is,Love Is All There Is,105.0
10938,Beautiful Thing,Beautiful Thing,90.0
11412,The Long Kiss Goodnight,The Long Kiss Goodnight,120.0
10586,The Ghost and the Darkness,The Ghost and the Darkness,109.0
42314,Looking for Richard,Looking for Richard,112.0
